YYYY	MM	DD	hh	mm	TA	TA_min	TA_max
2016	1	1	0	0	3.7	2.25	6.050000000000001
2016	1	2	0	0	1.3	2.25	5.95
2016	1	3	0	0	3.6	1.25	7.550000000000001
2016	1	4	0	0	3.1	1.15	5.8500000000000005
2016	1	5	0	0	3.5	0.15000000000000002	6.65
2016	1	6	0	0	4.0	0.45	6.8500000000000005
2016	1	7	0	0	3.9	0.25	6.65
2016	1	8	0	0	4.2	2.25	9.85
2016	1	9	0	0	4.1	2.15	8.25
2016	1	10	0	0	5.6	1.05	6.75
2016	1	11	0	0	4.6	4.05	7.65
2016	1	12	0	0	4.2	2.85	6.75
2016	1	13	0	0	3.0	0.8500000000000001	4.3500000000000005
2016	1	14	0	0	2.1	-2.75	4.05
2016	1	15	0	0	0.1	0.050000000000000044	3.05
2016	1	16	0	0	-0.6	-2.15	1.55
2016	1	17	0	0	-2.1	-10.15	0.55
2016	1	18	0	0	-7.2	-13.65	-2.15
2016	1	19	0	0	-7.5	-8.45	-0.85
2016	1	20	0	0	-5.9	-9.35	-0.45000000000000007
2016	1	21	0	0	-1.9	-11.549999999999999	1.9500000000000002
2016	1	22	0	0	-6.2	-5.85	1.85
2016	1	23	0	0	1.7	-4.6499999999999995	6.15
2016	1	24	0	0	3.0	-3.25	3.75
2016	1	25	0	0	6.7	-1.35	10.950000000000001
2016	1	26	0	0	6.6	-1.9500000000000002	10.75
2016	1	27	0	0	10.7	-1.4500000000000002	12.25
2016	1	28	0	0	8.5	3.65	11.450000000000001
2016	1	29	0	0	5.6	3.4499999999999997	11.55
2016	1	30	0	0	6.1	3.4499999999999997	11.55
2016	1	31	0	0	4.9	1.9500000000000002	11.55
2016	2	1	0	0	10.5	8.75	14.25
2016	2	2	0	0	9.4	8.45	11.950000000000001
2016	2	3	0	0	2.8	0.95	10.05
2016	2	4	0	0	2.6	0.75	4.8500000000000005
2016	2	5	0	0	4.5	-0.45000000000000007	9.05
2016	2	6	0	0	6.2	-1.0499999999999998	9.85
2016	2	7	0	0	5.1	1.05	13.450000000000001
2016	2	8	0	0	7.0	0.95	12.85
2016	2	9	0	0	7.2	3.75	11.25
2016	2	10	0	0	1.9	1.35	4.15
2016	2	11	0	0	2.2	-0.65	6.95
2016	2	12	0	0	2.1	-0.35	7.95
2016	2	13	0	0	2.9	2.35	7.8500000000000005
2016	2	14	0	0	5.7	1.9500000000000002	10.15
2016	2	15	0	0	3.2	1.05	6.45
2016	2	16	0	0	0.7	2.05	4.15
2016	2	17	0	0	0.5	0.25	3.85
2016	2	18	0	0	2.6	-0.85	8.65
