YYYY MM DD hh mm TA TA_min TA_max
2018 1 1 0 0 -4.078228620330958 -7.078228620330958 -1.0782286203309583
2018 1 2 0 0 -3.7930379331666173 -6.793037933166618 -0.7930379331666173
2018 1 3 0 0 -3.591791728505447 -6.591791728505447 -0.5917917285054468
2018 1 4 0 0 -3.215764125928711 -6.215764125928711 -0.21576412592871108
2018 1 5 0 0 -3.366971216467986 -6.366971216467986 -0.36697121646798614
2018 1 6 0 0 -3.5165222984305657 -6.516522298430566 -0.5165222984305657
2018 1 7 0 0 -3.2420994108806696 -6.2420994108806696 -0.24209941088066955
2018 1 8 0 0 -2.9966795961214876 -5.996679596121488 0.0033204038785124013
2018 1 9 0 0 -2.3158834297651074 -5.315883429765107 0.6841165702348926
2018 1 10 0 0 -2.1479753457667403 -5.14797534576674 0.8520246542332597
2018 1 11 0 0 -2.0443737064777947 -5.044373706477795 0.9556262935222053
2018 1 12 0 0 -1.8448841560094347 -4.844884156009435 1.1551158439905653
2018 1 13 0 0 -1.8214076636991885 -4.821407663699189 1.1785923363008115
2018 1 14 0 0 -1.8404912102523978 -4.840491210252398 1.1595087897476022
2018 1 15 0 0 -1.108302811353902 -4.1083028113539015 1.891697188646098
2018 1 16 0 0 -0.6151273739807739 -3.6151273739807737 2.3848726260192263
2018 1 17 0 0 0.03389694369388807 -2.966103056306112 3.033896943693888
2018 1 18 0 0 -0.09792800551662473 -3.097928005516625 2.902071994483375
2018 1 19 0 0 -0.12036315761884886 -3.120363157618849 2.879636842381151
2018 1 20 0 0 0.45534004919943505 -2.5446599508005647 3.4553400491994353
2018 1 21 0 0 0.3393825245287214 -2.6606174754712786 3.3393825245287214
2018 1 22 0 0 2.061516877350425 -0.9384831226495751 5.061516877350424
2018 1 23 0 0 2.311200594549337 -0.6887994054506632 5.311200594549337
2018 1 24 0 0 1.3798923552372755 -1.6201076447627245 4.379892355237276
2018 1 25 0 0 1.8289633405840884 -1.1710366594159116 4.828963340584089
2018 1 26 0 0 3.2946125446092362 0.29461254460923625 6.294612544609237
2018 1 27 0 0 2.8398881217344334 -0.1601118782655666 5.839888121734433
2018 1 28 0 0 2.7365655132423035 -0.26343448675769654 5.7365655132423035
2018 1 29 0 0 2.627746000812726 -0.372253999187274 5.627746000812726
2018 1 30 0 0 4.323383735199972 1.3233837351999718 7.323383735199972
2018 1 31 0 0 3.783377004318001 0.7833770043180008 6.783377004318001
2018 2 1 0 0 4.376247708282089 1.3762477082820892 7.376247708282089
2018 2 2 0 0 3.5892066117106056 0.5892066117106056 6.589206611710606
2018 2 3 0 0 5.250673757462463 2.2506737574624633 8.250673757462463
2018 2 4 0 0 5.5200876702729005 2.5200876702729005 8.5200876702729
2018 2 5 0 0 5.6181636448103145 2.6181636448103145 8.618163644810314
2018 2 6 0 0 6.496929413350774 3.496929413350774 9.496929413350774
2018 2 7 0 0 5.459607858760939 2.459607858760939 8.45960785876094
2018 2 8 0 0 6.630137957291752 3.630137957291752 9.630137957291751
2018 2 9 0 0 7.538228791409042 4.538228791409042 10.538228791409042
2018 2 10 0 0 6.919926418720844 3.919926418720844 9.919926418720845
2018 2 11 0 0 7.835511220414541 4.835511220414541 10.835511220414542
2018 2 12 0 0 8.324148674019643 5.324148674019643 11.324148674019643
2018 2 13 0 0 8.181294766079404 5.181294766079404 11.181294766079404
2018 2 14 0 0 8.139901816487978 5.139901816487978 11.139901816487978
2018 2 15 0 0 7.405086809197863 4.405086809197863 10.405086809197863
2018 2 16 0 0 7.66511894448569 4.66511894448569 10.665118944485691
2018 2 17 0 0 8.319798474262829 5.319798474262829 11.319798474262829
2018 2 18 0 0 10.030875552652322 7.030875552652322 13.030875552652322
2018 2 19 0 0 9.000243426183754 6.000243426183754 12.000243426183754
2018 2 20 0 0 10.492364539610179 7.492364539610179 13.492364539610179
2018 2 21 0 0 10.770634257343726 7.770634257343726 13.770634257343726
2018 2 22 0 0 9.372787928266673 6.372787928266673 12.372787928266673
2018 2 23 0 0 10.12721116781119 7.12721116781119 13.12721116781119
2018 2 24 0 0 10.813602819200565 7.813602819200565 13.813602819200565
2018 2 25 0 0 11.063381392280828 8.063381392280828 14.063381392280828
2018 2 26 0 0 10.6740326441361 7.6740326441360995 13.6740326441361
2018 2 27 0 0 11.508801599476348 8.508801599476348 14.508801599476348
2018 2 28 0 0 11.989034346315975 8.989034346315975 14.989034346315975
2018 3 1 0 0 12.671857919254542 9.671857919254542 15.671857919254542
2018 3 2 0 0 12.716648389514184 9.716648389514184 15.716648389514184
2018 3 3 0 0 12.936722191090993 9.936722191090993 15.936722191090993
2018 3 4 0 0 11.879193413109741 8.879193413109741 14.879193413109741
2018 3 5 0 0 12.290175251210773 9.290175251210773 15.290175251210773
2018 3 6 0 0 13.856197414814929 10.856197414814929 16.85619741481493
2018 3 7 0 0 13.55317125614302 10.55317125614302 16.55317125614302
2018 3 8 0 0 14.699381080799121 11.699381080799121 17.69938108079912
2018 3 9 0 0 14.055889344088675 11.055889344088675 17.055889344088676
2018 3 10 0 0 14.274534323105161 11.274534323105161 17.27453432310516
2018 3 11 0 0 15.077116950831936 12.077116950831936 18.077116950831936
2018 3 12 0 0 14.10819794788731 11.10819794788731 17.108197947887312
2018 3 13 0 0 15.113513665849975 12.113513665849975 18.113513665849975
2018 3 14 0 0 15.608109669143165 12.608109669143165 18.608109669143165
2018 3 15 0 0 16.00259122083206 13.002591220832059 19.00259122083206
2018 3 16 0 0 15.89437478129704 12.89437478129704 18.89437478129704
2018 3 17 0 0 15.317961158937711 12.317961158937711 18.317961158937713
2018 3 18 0 0 16.4126166260764 13.4126166260764 19.4126166260764
2018 3 19 0 0 17.02265443840367 14.02265443840367 20.02265443840367
2018 3 20 0 0 16.884455117310075 13.884455117310075 19.884455117310075
2018 3 21 0 0 17.415336483038114 14.415336483038114 20.415336483038114
2018 3 22 0 0 17.434732389511623 14.434732389511623 20.434732389511623
2018 3 23 0 0 18.000062094009223 15.000062094009223 21.000062094009223
2018 3 24 0 0 18.357669753443112 15.357669753443112 21.357669753443112
2018 3 25 0 0 16.986935152750085 13.986935152750085 19.986935152750085
2018 3 26 0 0 19.01334534170348 16.01334534170348 22.01334534170348
2018 3 27 0 0 17.616523671509064 14.616523671509064 20.616523671509064
2018 3 28 0 0 17.971857409289964 14.971857409289964 20.971857409289964
2018 3 29 0 0 19.057427588549107 16.057427588549107 22.057427588549107
2018 3 30 0 0 19.434835116731485 16.434835116731485 22.434835116731485
2018 3 31 0 0 20.25078600043463 17.25078600043463 23.25078600043463
2018 4 1 0 0 20.226777083053737 17.226777083053737 23.226777083053737
2018 4 2 0 0 19.046945729670306 16.046945729670306 22.046945729670306
2018 4 3 0 0 20.440585456524612 17.440585456524612 23.440585456524612
2018 4 4 0 0 19.369138752644744 16.369138752644744 22.369138752644744
2018 4 5 0 0 20.001917589899975 17.001917589899975 23.001917589899975
2018 4 6 0 0 21.411851773052497 18.411851773052497 24.411851773052497
2018 4 7 0 0 20.81737447870791 17.81737447870791 23.81737447870791
2018 4 8 0 0 21.99384328786536 18.99384328786536 24.99384328786536
2018 4 9 0 0 20.754508960909465 17.754508960909465 23.754508960909465
2018 4 10 0 0 20.94975484757176 17.94975484757176 23.94975484757176
